"","ensembl_gene_id","hgnc_symbol"
"766","ENSG00000234397","PPIAP34"
"767","ENSG00000279625",""
"768","ENSG00000184677","ZBTB40"
"769","ENSG00000237200","ZBTB40-IT1"
"770","ENSG00000070886","EPHA8"
"771","ENSG00000276835","MIR6127"
"772","ENSG00000173372","C1QA"
"773","ENSG00000159189","C1QC"
"774","ENSG00000173369","C1QB"
"775","ENSG00000133216","EPHB2"
"776","ENSG00000265422","MIR4684"
"777","ENSG00000225952",""
"778","ENSG00000264014","MIR4253"
"779","ENSG00000215906","LACTBL1"
"780","ENSG00000227868","TEX46"
"781","ENSG00000004487","KDM1A"
"782","ENSG00000240553",""
"783","ENSG00000263793","MIR3115"
"784","ENSG00000266802",""
"785","ENSG00000169641","LUZP1"
"786","ENSG00000229010",""
"787","ENSG00000206935","RNU6-514P"
"788","ENSG00000252578","RNU6-135P"
"789","ENSG00000179546","HTR1D"
"790","ENSG00000215381",""
"791","ENSG00000261326","LINC01355"
"792","ENSG00000284726",""
"793","ENSG00000125944","HNRNPR"
"794","ENSG00000125945","ZNF436"
"795","ENSG00000249087","ZNF436-AS1"
"796","ENSG00000201405",""
"797","ENSG00000271420",""
"798","ENSG00000204219","TCEA3"
"799","ENSG00000232482",""
"800","ENSG00000088280","ASAP3"
"801","ENSG00000007968","E2F2"
"802","ENSG00000235052",""
"803","ENSG00000117318","ID3"
"804","ENSG00000285802",""
"805","ENSG00000197880","MDS2"
"806","ENSG00000229239",""
"807","ENSG00000142676","RPL11"
"808","ENSG00000236810","ELOA-AS1"
"809","ENSG00000011007","ELOA"
"810","ENSG00000057757","PITHD1"
"811","ENSG00000011009","LYPLA2"
"812","ENSG00000117308","GALE"
"813","ENSG00000117305","HMGCL"
"814","ENSG00000179163","FUCA1"
"815","ENSG00000188822","CNR2"
"816","ENSG00000229106","BTBD6P1"
"817","ENSG00000232557",""
"818","ENSG00000264926","MIR378F"
"819","ENSG00000230228","H3P1"
"820","ENSG00000189266","PNRC2"
"821","ENSG00000188529","SRSF10"
"822","ENSG00000215905",""
"823","ENSG00000225315",""
"824","ENSG00000142661","MYOM3"
"825","ENSG00000230703","MYOM3-AS1"
"826","ENSG00000142677","IL22RA1"
"827","ENSG00000185436","IFNLR1"
"828","ENSG00000230023","LINC02800"
"829","ENSG00000232298","GRHL3-AS1"
"830","ENSG00000158055","GRHL3"
"831","ENSG00000001460","STPG1"
"832","ENSG00000001461","NIPAL3"
"833","ENSG00000286061","RCAN3AS"
"834","ENSG00000117602","RCAN3"
"835","ENSG00000264443","NCMAP-DT"
"836","ENSG00000184454","NCMAP"
"837","ENSG00000227312",""
"838","ENSG00000239106",""
"839","ENSG00000133226","SRRM1"
"840","ENSG00000284699",""
"841","ENSG00000169504","CLIC4"
"842","ENSG00000238482","RNU6-1208P"
"843","ENSG00000020633","RUNX3"
"844","ENSG00000278034","MIR6731"
"845","ENSG00000229162","RUNX3-AS1"
"846","ENSG00000261025",""
"847","ENSG00000264371","MIR4425"
"848","ENSG00000285823","LINC02793"
"849","ENSG00000233755",""
"850","ENSG00000233419","IFITM3P7"
"851","ENSG00000231953",""
"852","ENSG00000117614","SYF2"
"853","ENSG00000284602",""
"854","ENSG00000284657",""
"855","ENSG00000117616","RSRP1"
"856","ENSG00000272432",""
"857","ENSG00000261349",""
"858","ENSG00000187010","RHD"
"859","ENSG00000224183","SDHDP6"
"860","ENSG00000259984",""
"861","ENSG00000183726","TMEM50A"
"862","ENSG00000188672","RHCE"
"863","ENSG00000238084",""
"864","ENSG00000204178","MACO1"
"865","ENSG00000157978","LDLRAP1"
"866","ENSG00000225643",""
"867","ENSG00000117643","MAN1C1"
"868","ENSG00000233478",""
"869","ENSG00000162430","SELENON"
"870","ENSG00000255054",""
"871","ENSG00000228172",""
"872","ENSG00000117640","MTFR1L"
"873","ENSG00000272478",""
"874","ENSG00000127423","AUNIP"
"875","ENSG00000236528",""
"876","ENSG00000182749","PAQR7"
"877","ENSG00000207302",""
"878","ENSG00000117632","STMN1"
"879","ENSG00000229786","SNRPFP2"
"880","ENSG00000223624",""
"881","ENSG00000283938","MIR3917"
"882","ENSG00000158006","PAFAH2"
"883","ENSG00000207237","RNU6-110P"
"884","ENSG00000252190",""
"885","ENSG00000252691",""
"886","ENSG00000158008","EXTL1"
"887","ENSG00000158014","SLC30A2"
"888","ENSG00000284309",""
"889","ENSG00000158022","TRIM63"
"890","ENSG00000175087","PDIK1L"
"891","ENSG00000197245","FAM110D"
"892","ENSG00000282872","C1orf232"
"893","ENSG00000236782",""
"894","ENSG00000142684","ZNF593"
"895","ENSG00000142675","CNKSR1"
"896","ENSG00000188782","CATSPER4"
"897","ENSG00000236155","ZPLD2P"
"898","ENSG00000278572",""
"899","ENSG00000130695","CEP85"
"900","ENSG00000270733",""
"901","ENSG00000142669","SH3BGRL3"
"902","ENSG00000158062","UBXN11"
"903","ENSG00000169442","CD52"
"904","ENSG00000176092","CRYBG2"
"905","ENSG00000225854",""
"906","ENSG00000176083","ZNF683"
"907","ENSG00000131914","LIN28A"
"908","ENSG00000117682","DHDDS"
"909","ENSG00000223583",""
"910","ENSG00000225891","DHDDS-AS1"
"911","ENSG00000198830","HMGN2"
"912","ENSG00000224129","DPPA2P2"
"913","ENSG00000117676","RPS6KA1"
"914","ENSG00000238705","MIR1976"
"915","ENSG00000243905","RN7SL679P"
"916","ENSG00000252802",""
"917","ENSG00000252429","RNU7-29P"
"918","ENSG00000229247",""
"919","ENSG00000238316",""
"920","ENSG00000235069",""
"921","ENSG00000260063",""
"922","ENSG00000117713","ARID1A"
"923","ENSG00000060642","PIGV"
"924","ENSG00000241188","RN7SL165P"
"925","ENSG00000287810",""
"926","ENSG00000204160","ZDHHC18"
"927","ENSG00000175793","SFN"
"928","ENSG00000142751","GPN2"
"929","ENSG00000226698",""
"930","ENSG00000198746","GPATCH3"
"931","ENSG00000090273","NUDC"
"932","ENSG00000131910","NR0B2"
"933","ENSG00000175707","KDF1"
"934","ENSG00000172746","RPL12P13"
"935","ENSG00000224064",""
"936","ENSG00000225294","OSTCP2"
"937","ENSG00000253368","TRNP1"
"938","ENSG00000158246","TENT5B"
"939","ENSG00000090020","SLC9A1"
"940","ENSG00000229985",""
"941","ENSG00000214973","CHCHD3P3"
"942","ENSG00000225159","NPM1P39"
"943","ENSG00000225990","SNRPEP7"
"944","ENSG00000224311",""
"945","ENSG00000142784","WDTC1"
"946","ENSG00000252098",""
"947","ENSG00000243659",""
"948","ENSG00000186501","TMEM222"
"949","ENSG00000206888","RNU6-48P"
"950","ENSG00000241547","ACTG1P20"
"951","ENSG00000142765","SYTL1"
"952","ENSG00000142733","MAP3K6"
"953","ENSG00000142748","FCN3"
"954","ENSG00000174950","CD164L2"
"955","ENSG00000231207",""
"956","ENSG00000181773","GPR3"
"957","ENSG00000158195","WASF2"
"958","ENSG00000241169",""
"959","ENSG00000237429",""
"960","ENSG00000126705","AHDC1"
"961","ENSG00000000938","FGR"
"962","ENSG00000235912",""
"963","ENSG00000233975","LINC02574"
"964","ENSG00000126709","IFI6"
"965","ENSG00000225886",""
"966","ENSG00000206767","RNU6-949P"
"967","ENSG00000226662","CHMP1AP1"
"968","ENSG00000207095","RNU6-424P"
"969","ENSG00000287244",""
"970","ENSG00000009780","FAM76A"
"971","ENSG00000231344",""
"972","ENSG00000230833","RPEP3"
"973","ENSG00000117758","STX12"
"974","ENSG00000269971",""
"975","ENSG00000270031",""
"976","ENSG00000223062","RNU6-1245P"
"977","ENSG00000286433",""
"978","ENSG00000117751","PPP1R8"
"979","ENSG00000252947","SCARNA1"
"980","ENSG00000130775","THEMIS2"
"981","ENSG00000117748","RPA2"
"982","ENSG00000130768","SMPDL3B"
"983","ENSG00000227050",""
"984","ENSG00000158156","XKR8"
"985","ENSG00000158161","EYA3"
"986","ENSG00000238231",""
"987","ENSG00000240750","RN7SL559P"
"988","ENSG00000228589","SPCS2P4"
"989","ENSG00000228943",""
"990","ENSG00000214812",""
"991","ENSG00000253005","RNU6-176P"
"992","ENSG00000169403","PTAFR"
"993","ENSG00000126698","DNAJC8"
"994","ENSG00000130770","ATP5IF1"
"995","ENSG00000270605",""
"996","ENSG00000271398",""
"997","ENSG00000130766","SESN2"
"998","ENSG00000130772","MED18"
"999","ENSG00000204138","PHACTR4"
"1000","ENSG00000206779",""
"1001","ENSG00000229820",""
"1002","ENSG00000221216","RNU6ATAC27P"
"1003","ENSG00000180198","RCC1"
"1004","ENSG00000242125","SNHG3"
"1005","ENSG00000274266","SNORA73A"
"1006","ENSG00000200087","SNORA73B"
"1007","ENSG00000231468","PRDX3P2"
"1008","ENSG00000279443",""
"1009","ENSG00000180098","TRNAU1AP"
"1010","ENSG00000197989","SNHG12"
"1011","ENSG00000221539","SNORD99"
"1012","ENSG00000278274","SNORA61"
"1013","ENSG00000273544","SNORA44"
"1014","ENSG00000274582","SNORA16A"
"1015","ENSG00000280498","SNORA16A"
"1016","ENSG00000120656","TAF12"
"1017","ENSG00000188060","RAB42"
"1018","ENSG00000229388","LINC01715"
"1019","ENSG00000270103",""
"1020","ENSG00000274978","RNU11"
"1021","ENSG00000162419","GMEB1"
"1022","ENSG00000252777",""
"1023","ENSG00000198492","YTHDF2"
"1024","ENSG00000116329","OPRD1"
"1025","ENSG00000233427",""
"1026","ENSG00000199756",""
"1027","ENSG00000159023","EPB41"
"1028","ENSG00000225616",""
"1029","ENSG00000206704",""
"1030","ENSG00000277958",""
"1031","ENSG00000253304","TMEM200B"
"1032","ENSG00000225750",""
"1033","ENSG00000116350","SRSF4"
"1034","ENSG00000277916",""
"1035","ENSG00000116353","MECR"
"1036","ENSG00000237934",""
"1037","ENSG00000060656","PTPRU"
"1038","ENSG00000230523","LINC01756"
"1039","ENSG00000225011",""
"1040","ENSG00000228176",""
"1041","ENSG00000284676",""
"1042","ENSG00000270927",""
"1043","ENSG00000233399","LINC01648"
"1044","ENSG00000233372",""
"1045","ENSG00000231251",""
"1046","ENSG00000236335",""
"1047","ENSG00000231949",""
"1048","ENSG00000162510","MATN1"
"1049","ENSG00000186056","MATN1-AS1"
"1050","ENSG00000287510",""
"1051","ENSG00000162511","LAPTM5"
"1052","ENSG00000264773","MIR4420"
"1053","ENSG00000229607",""
"1054","ENSG00000223382","LINC01778"
"1055","ENSG00000222784","RN7SKP91"
"1056","ENSG00000235143",""
"1057","ENSG00000162512","SDC3"
"1058","ENSG00000266210","RN7SL371P"
"1059","ENSG00000134644","PUM1"
"1060","ENSG00000237329",""
"1061","ENSG00000232768",""
"1062","ENSG00000215900","SELENOWP1"
"1063","ENSG00000225142",""
"1064","ENSG00000084628","NKAIN1"
"1065","ENSG00000060688","SNRNP40"
"1066","ENSG00000229447",""
"1067","ENSG00000121766","ZCCHC17"
"1068","ENSG00000229044",""
"1069","ENSG00000121769","FABP3"
"1070","ENSG00000168528","SERINC2"
"1071","ENSG00000215899",""
"1072","ENSG00000206981","RNU6-40P"
"1073","ENSG00000260386","LDC1P"
"1074","ENSG00000265961",""
"1075","ENSG00000284543","LINC01226"
"1076","ENSG00000229167",""
"1077","ENSG00000142910","TINAGL1"
"1078","ENSG00000121764","HCRTR1"
"1079","ENSG00000162517","PEF1"
"1080","ENSG00000235790","PEF1-AS1"
"1081","ENSG00000264078",""
"1082","ENSG00000084636","COL16A1"
"1083","ENSG00000121753","ADGRB2"
"1084","ENSG00000266580","MIR4254"
"1085","ENSG00000254545",""
"1086","ENSG00000134668","SPOCD1"
"1087","ENSG00000203620",""
"1088","ENSG00000269967",""
"1089","ENSG00000184007","PTP4A2"
"1090","ENSG00000228634",""
"1091","ENSG00000284702",""
"1092","ENSG00000121774","KHDRBS1"
"1093","ENSG00000203325",""
"1094","ENSG00000121775","TMEM39B"
"1095","ENSG00000266203","MIR5585"
"1096","ENSG00000276493",""
"1097","ENSG00000025800","KPNA6"
"1098","ENSG00000250135",""
"1099","ENSG00000084652","TXLNA"
"1100","ENSG00000160050","CCDC28B"
"1101","ENSG00000224066",""
"1102","ENSG00000160051","IQCC"
"1103","ENSG00000222046","DCDC2B"
"1104","ENSG00000160055","TMEM234"
"1105","ENSG00000084623","EIF3I"
"1106","ENSG00000220785","MTMR9LP"
"1107","ENSG00000183615","FAM167B"
"1108","ENSG00000182866","LCK"
"1109","ENSG00000277617",""
"1110","ENSG00000252450",""
"1111","ENSG00000116478","HDAC1"
"1112","ENSG00000175130","MARCKSL1"
"1113","ENSG00000233775",""
"1114","ENSG00000162526","TSSK3"
"1115","ENSG00000225828","FAM229A"
"1116","ENSG00000160058","BSDC1"
"1117","ENSG00000224333","GAPDHP20"
"1118","ENSG00000270850",""
"1119","ENSG00000229259","LRRC37A12P"
"1120","ENSG00000263529","RN7SL122P"
"1121","ENSG00000254553",""
"1122","ENSG00000273274","ZBTB8B"
"1123","ENSG00000160062","ZBTB8A"
"1124","ENSG00000176261","ZBTB8OS"
"1125","ENSG00000200591",""
"1126","ENSG00000162521","RBBP4"
"1127","ENSG00000162520","SYNC"
"1128","ENSG00000224409",""
"1129","ENSG00000162522","KIAA1522"
"1130","ENSG00000134684","YARS1"
"1131","ENSG00000116497","S100PBP"
"1132","ENSG00000160097","FNDC5"
"1133","ENSG00000121905","HPCA"
"1134","ENSG00000121900","TMEM54"
"1135","ENSG00000287691",""
"1136","ENSG00000116514","RNF19B"
"1137","ENSG00000278966",""
"1138","ENSG00000217644",""
"1139","ENSG00000239670",""
"1140","ENSG00000236065",""
"1141","ENSG00000004455","AK2"
"1142","ENSG00000276645",""
"1143","ENSG00000142920","AZIN2"
"1144","ENSG00000278997",""
"1145","ENSG00000116525","TRIM62"
"1146","ENSG00000279179",""
"1147","ENSG00000284721",""
"1148","ENSG00000160094","ZNF362"
"1149","ENSG00000270115",""
"1150","ENSG00000184389","A3GALT2"
"1151","ENSG00000225313",""
"1152","ENSG00000134686","PHC2"
"1153","ENSG00000284154","MIR3605"
"1154","ENSG00000222112","RN7SKP16"
"1155","ENSG00000233246","PHC2-AS1"
"1156","ENSG00000234512","TLR12P"
"1157","ENSG00000121903","ZSCAN20"
"1158","ENSG00000235907",""
"1159","ENSG00000121904","CSMD2"
"1160","ENSG00000227000","HSPD1P14"
"1161","ENSG00000176256","HMGB4"
"1162","ENSG00000231163","CSMD2-AS1"
"1163","ENSG00000201148","RNA5SP42"
"1164","ENSG00000142698","C1orf94"
"1165","ENSG00000270241",""
"1166","ENSG00000287703",""
"1167","ENSG00000207941","MIR552"
"1168","ENSG00000163866","SMIM12"
"1169","ENSG00000189280","GJB5"
"1170","ENSG00000189433","GJB4"
"1171","ENSG00000255811",""
"1172","ENSG00000188910","GJB3"
"1173","ENSG00000187513","GJA4"
"1174","ENSG00000230163",""
"1175","ENSG00000116544","DLGAP3"
"1176","ENSG00000284773",""
"1177","ENSG00000241014",""
"1178","ENSG00000271741",""
"1179","ENSG00000243749","TMEM35B"
"1180","ENSG00000163867","ZMYM6"
"1181","ENSG00000197056","ZMYM1"
"1182","ENSG00000233940","RPL12P45"
"1183","ENSG00000228348","EFCAB14P1"
"1184","ENSG00000284640",""
"1185","ENSG00000116560","SFPQ"
"1186","ENSG00000201868",""
"1187","ENSG00000146463","ZMYM4"
"1188","ENSG00000240374","RN7SL503P"
"1189","ENSG00000201542",""
"1190","ENSG00000229994","RPL5P4"
"1191","ENSG00000227409","ZMYM4-AS1"
"1192","ENSG00000278702",""
"1193","ENSG00000142687","KIAA0319L"
"1194","ENSG00000236274",""
"1195","ENSG00000020129","NCDN"
"1196","ENSG00000239636",""
"1197","ENSG00000116819","TFAP2E"
"1198","ENSG00000126067","PSMB2"
"1199","ENSG00000142686","C1orf216"
"1200","ENSG00000092853","CLSPN"
"1201","ENSG00000232335",""
"1202","ENSG00000134698","AGO4"
"1203","ENSG00000092847","AGO1"
"1204","ENSG00000271164","CFAP97P1"
"1205","ENSG00000286899",""
"1206","ENSG00000271914",""
"1207","ENSG00000126070","AGO3"
"1208","ENSG00000271554",""
"1209","ENSG00000232862",""
"1210","ENSG00000092850","TEKT2"
"1211","ENSG00000116863","ADPRS"
"1212","ENSG00000171812","COL8A2"
"1213","ENSG00000054116","TRAPPC3"
"1214","ENSG00000116871","MAP7D1"
"1215","ENSG00000264592","RN7SL131P"
"1216","ENSG00000054118","THRAP3"
"1217","ENSG00000231849","UBE2V2P4"
"1218","ENSG00000214193","SH3D21"
"1219","ENSG00000142694","EVA1B"
"1220","ENSG00000286379",""
"1221","ENSG00000196182","STK40"
"1222","ENSG00000181817","LSM10"
"1223","ENSG00000222821","RNU4-27P"
"1224","ENSG00000116885","OSCP1"
"1225","ENSG00000201448","SNORA63C"
"1226","ENSG00000116898","MRPS15"
"1227","ENSG00000119535","CSF3R"
"1228","ENSG00000230214","FTLP18"
"1229","ENSG00000284705",""
"1230","ENSG00000284720",""
"1231","ENSG00000234481",""
"1232","ENSG00000163873","GRIK3"
"1233","ENSG00000284650",""
"1234","ENSG00000223944",""
"1235","ENSG00000264698","MIR4255"
"1236","ENSG00000207328","RNU6-636P"
"1237","ENSG00000252368","RNA5SP43"
"1238","ENSG00000230451","RPS29P6"
"1239","ENSG00000233621","LINC01137"
"1240","ENSG00000163874","ZC3H12A"
"1241","ENSG00000283724","MIR6732"
"1242","ENSG00000163875","MEAF6"
"1243","ENSG00000263675","MIR5581"
"1244","ENSG00000163877","SNIP1"
"1245","ENSG00000232273","FTH1P1"
"1246","ENSG00000237749",""
"1247","ENSG00000163879","DNALI1"
"1248","ENSG00000134697","GNL2"
"1249","ENSG00000284748",""
"1250","ENSG00000169218","RSPO1"
"1251","ENSG00000116922","C1orf109"
"1252","ENSG00000134690","CDCA8"
"1253","ENSG00000183317","EPHA10"
"1254","ENSG00000200421",""
"1255","ENSG00000214141","ACTN4P2"
"1256","ENSG00000227416",""
"1257","ENSG00000185090","MANEAL"
"1258","ENSG00000233728",""
"1259","ENSG00000196449","YRDC"
"1260","ENSG00000197982","C1orf122"
"1261","ENSG00000188786","MTF1"
"1262","ENSG00000235673",""
"1263","ENSG00000204084","INPP5B"
"1264","ENSG00000230955",""
"1265","ENSG00000252448",""
"1266","ENSG00000222282","RNU6-584P"
"1267","ENSG00000277168",""
"1268","ENSG00000183431","SF3A3"
"1269","ENSG00000212541","RNU6-510P"
"1270","ENSG00000183386","FHL3"
"1271","ENSG00000183520","UTP11"
"1272","ENSG00000185668","POU3F1"
"1273","ENSG00000224592","MIR3659HG"
"1274","ENSG00000223589",""
"1275","ENSG00000265596","MIR3659"
"1276","ENSG00000284623","LINC02786"
"1277","ENSG00000286552",""
"1278","ENSG00000287987",""
"1279","ENSG00000237290","LINC01343"
"1280","ENSG00000275350",""
"1281","ENSG00000200796","RNU6-753P"
"1282","ENSG00000238063","LINC01685"
"1283","ENSG00000215895","HSPA5P1"
"1284","ENSG00000284632",""
"1285","ENSG00000116954","RRAGC"
"1286","ENSG00000273637",""
"1287","ENSG00000228436",""
"1288","ENSG00000214114","MYCBP"
"1289","ENSG00000274944",""
"1290","ENSG00000131233","GJA9"
"1291","ENSG00000158315","RHBDL2"
"1292","ENSG00000199963","RNU6-605P"
"1293","ENSG00000207466",""
"1294","ENSG00000235549","EIF1P2"
"1295","ENSG00000174574","AKIRIN1"
"1296","ENSG00000168653","NDUFS5"
"1297","ENSG00000127603","MACF1"
"1298","ENSG00000206654","RNU6-608P"
"1299","ENSG00000222378","RNA5SP44"
"1300","ENSG00000287422",""
"1301","ENSG00000226438",""
"1302","ENSG00000217897","HSPE1P8"
"1303","ENSG00000183682","BMP8A"
"1304","ENSG00000237624","OXCT2P1"
"1305","ENSG00000243970","PPIEL"
"1306","ENSG00000090621","PABPC4"
"1307","ENSG00000228060","PABPC4-AS1"
"1308","ENSG00000201457","SNORA55"
"1309","ENSG00000163909","HEYL"
"1310","ENSG00000225903",""
"1311","ENSG00000116981","NT5C1A"
"1312","ENSG00000116983","HPCAL4"
"1313","ENSG00000084072","PPIE"
"1314","ENSG00000225333",""
"1315","ENSG00000252413","RNU7-121P"
"1316","ENSG00000116985","BMP8B"
"1317","ENSG00000198754","OXCT2"
"1318","ENSG00000285905","BMP8B-AS1"
"1319","ENSG00000261798",""
"1320","ENSG00000229213",""
"1321","ENSG00000284719",""
"1322","ENSG00000284678","LINC02811"
"1323","ENSG00000043514","TRIT1"
"1324","ENSG00000202222",""
"1325","ENSG00000116990","MYCL"
"1326","ENSG00000236546","MYCL-AS1"
"1327","ENSG00000207356",""
"1328","ENSG00000168389","MFSD2A"
"1329","ENSG00000228477",""
"1330","ENSG00000131236","CAP1"
"1331","ENSG00000131238","PPT1"
"1332","ENSG00000226745","OAZ1P1"
"1333","ENSG00000117000","RLF"
"1334","ENSG00000207508","RNU6-1237P"
"1335","ENSG00000188800","TMCO2"
"1336","ENSG00000259943",""
"1337","ENSG00000084073","ZMPSTE24"
"1338","ENSG00000231296",""
"1339","ENSG00000049089","COL9A2"
"1340","ENSG00000227311",""
"1341","ENSG00000084070","SMAP2"
"1342","ENSG00000213172",""
"1343","ENSG00000284677",""
"1344","ENSG00000187801","ZFP69B"
"1345","ENSG00000260920",""
"1346","ENSG00000279667",""
"1347","ENSG00000187815","ZFP69"
"1348","ENSG00000238287",""
"1349","ENSG00000164002","EXO5"
"1350","ENSG00000227278",""
"1351","ENSG00000238186",""
"1352","ENSG00000117010","ZNF684"
"1353","ENSG00000286838",""
"1354","ENSG00000236505",""
"1355","ENSG00000233910","GTF2F2P2"
"1356","ENSG00000117016","RIMS3"
"1357","ENSG00000287743",""
"1358","ENSG00000237899",""
"1359","ENSG00000272145","NFYC-AS1"
"1360","ENSG00000066136","NFYC"
"1361","ENSG00000198974","MIR30E"
"1362","ENSG00000207962","MIR30C1"
"1363","ENSG00000117013","KCNQ4"
"1364","ENSG00000264582","RN7SL326P"
"1365","ENSG00000179862","CITED4"
"1366","ENSG00000229528",""
"1367","ENSG00000228940",""
"1368","ENSG00000286668",""
"1369","ENSG00000233118","UBE2V1P8"
"1370","ENSG00000171793","CTPS1"
"1371","ENSG00000281207","SLFNL1-AS1"
"1372","ENSG00000171790","SLFNL1"
"1373","ENSG00000010803","SCMH1"
"1374","ENSG00000215893","RPL23AP17"
"1375","ENSG00000287400",""
"1376","ENSG00000235358",""
"1377","ENSG00000213987",""
"1378","ENSG00000286640",""
"1379","ENSG00000204060","FOXO6"
"1380","ENSG00000229901","FOXO6-AS1"
"1381","ENSG00000252563","RNA5SP45"
"1382","ENSG00000127129","EDN2"
"1383","ENSG00000127124","HIVEP3"
"1384","ENSG00000230881",""
"1385","ENSG00000230638",""
"1386","ENSG00000284895",""
"1387","ENSG00000287587",""
"1388","ENSG00000227538","HNRNPFP1"
"1389","ENSG00000228776",""
"1390","ENSG00000044012","GUCA2B"
"1391","ENSG00000197273","GUCA2A"
"1392","ENSG00000198815","FOXJ3"
"1393","ENSG00000227527",""
"1394","ENSG00000177181","RIMKLA"
"1395","ENSG00000235002",""
"1396","ENSG00000066185","ZMYND12"
"1397","ENSG00000127125","PPCS"
"1398","ENSG00000186409","CCDC30"
"1399","ENSG00000230116","RPS3AP11"
"1400","ENSG00000236876","TMSB4XP1"
"1401","ENSG00000200254","RNU6-536P"
"1402","ENSG00000236180",""
"1403","ENSG00000171960","PPIH"
"1404","ENSG00000285728",""
"1405","ENSG00000234917",""
"1406","ENSG00000065978","YBX1"
"1407","ENSG00000164007","CLDN19"
"1408","ENSG00000117385","P3H1"
"1409","ENSG00000164008","C1orf50"
"1410","ENSG00000283580",""
"1411","ENSG00000228452",""
"1412","ENSG00000274386","TMEM269"
"1413","ENSG00000177868","SVBP"
"1414","ENSG00000164010","ERMAP"
"1415","ENSG00000228192",""
"1416","ENSG00000164011","ZNF691"
"1417","ENSG00000233708",""
"1418","ENSG00000237090",""
"1419","ENSG00000225099","ATP6V1E1P1"
