"","ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","1*KO_SALI -1*SALI"
"5660","ENSG00000152784","PRDM8",2.45942762992895,4.19009208274866,10.6121024073356,0.00112349873014503,0.139831118579564,0
"5872","ENSG00000156299","TIAM1",1.46115858385661,5.24682357459722,10.6548793014446,0.00109780907717971,0.139831118579564,0
"8847","ENSG00000186442","KRT3",3.23006598343437,0.588291891521038,10.6120144293106,0.00112355218722737,0.139831118579564,0
"12501","ENSG00000257662","EIF4A1P12",3.33061953634911,0.263655666740007,10.7257028615852,0.00105657527589449,0.139831118579564,0
"13697","ENSG00000272885","",2.73922715533937,-0.243712743572815,10.6795560233349,0.00108326057063223,0.139831118579564,0
"3824","ENSG00000130775","THEMIS2",-0.813097571096028,5.29074392820214,10.5711572863582,0.00114865793132629,0.140298909452792,0
"12661","ENSG00000259796",NA,3.07905279050243,1.99537362029192,10.5771460631732,0.00114494276927312,0.140298909452792,0
"9755","ENSG00000204219","TCEA3",-0.836392444970959,3.68119716600979,10.5135060504907,0.00118505198313784,0.143474451502355,0
"1835","ENSG00000104760","FGL1",2.38057049562686,1.84106802891942,10.3526634018649,0.00129288010469685,0.150592744985506,0
"5860","ENSG00000156052","GNAQ",-1.23957593341547,4.59736455712435,10.3685785442647,0.00128178199937843,0.150592744985506,0
"9762","ENSG00000204261","PSMB8-AS1",1.3994745408844,1.43002988060696,10.3447970143697,0.00129840143843466,0.150592744985506,0
"12599","ENSG00000259078","PTBP1P",2.1858204149434,2.31509019569638,10.3872096297679,0.00126891241693036,0.150592744985506,0
"13666","ENSG00000272666","KLHDC7B-DT",-1.46862696164848,2.12487751076191,10.3922804212251,0.00126543241851294,0.150592744985506,0
"9551","ENSG00000198729","PPP1R14C",-1.03412639911897,5.53013997825187,10.2994258130236,0.00133071608708566,0.153054528616303,0
"12648","ENSG00000259673","IQCH-AS1",1.08755585704273,2.3231030761203,10.2707665102479,0.00135154640016525,0.154165648058519,0
"11792","ENSG00000242512","LINC01206",2.52635333840266,2.3816581784667,10.2234128270808,0.00138669020077047,0.156877853697,0
"11230","ENSG00000233539","",1.00644489398331,3.68276689620257,10.1836620549021,0.00141690495084223,0.158992862857922,0
"5770","ENSG00000154556","SORBS2",2.0212085871704,2.44476344206588,10.1544510576188,0.0014395325395352,0.160229258956974,0
"9184","ENSG00000196456","ZNF775",-0.801382794343529,6.01511236753305,10.0716096774703,0.00150571428088043,0.166254948037694,0
"6268","ENSG00000161960","EIF4A1",1.00805317485688,4.86247158560088,10.0401701014129,0.00153163059536247,0.16777432918407,0
"9201","ENSG00000196542","SPTSSB",2.11758256547654,3.12216109677463,10.0221225101421,0.0015467112466439,0.168092193906923,0
"9267","ENSG00000196963",NA,2.02609467698641,-0.0659846099875259,9.96988072782132,0.0015912179992584,0.171578053326285,0
"12627","ENSG00000259442","",1.70853203165807,0.806534785702008,9.94781075894428,0.0016104079615024,0.17230116809811,0
"2567","ENSG00000113448","PDE4D",1.42720079403826,4.51369338765693,9.89903664890572,0.0016536531538122,0.175567083299353,0
"3865","ENSG00000131203","IDO1",2.57024466576515,2.72031455957431,9.82479630969284,0.00172174767316653,0.181401231946904,0
"3426","ENSG00000125354","SEPTIN6",0.98163803476382,4.61971963252257,9.72999421175293,0.00181285058819109,0.189552756198587,0
"179","ENSG00000012124","CD22",1.50810605595997,1.0706091808502,9.71422533329931,0.0018284713672572,0.189748585044239,0
"11441","ENSG00000236256","DIAPH2-AS1",2.08855756210153,0.414232071599501,9.63489415567129,0.00190915207036368,0.196642663247459,0
"1813","ENSG00000104432","IL7",1.89276844892638,2.42282301728774,9.61513272844734,0.00192980514805128,0.197297560395584,0
"3563","ENSG00000127329","PTPRB",1.50237246580819,1.34393968131455,9.56949795514327,0.00197836877578237,0.200775337083444,0
"7059","ENSG00000167693","NXN",-0.981016084084016,3.47774034225906,9.54188491274652,0.00200835387714284,0.201208269347468,0
"8277","ENSG00000180357","ZNF609",0.785507649779828,6.18478216126008,9.53874631334928,0.00201179112954287,0.201208269347468,0
"4202","ENSG00000135074","ADAM19",1.87778691938979,2.15141916205445,9.51297185306389,0.00204024473384025,0.201892340972446,0
"6095","ENSG00000159714","ZDHHC1",-0.869528843600308,4.03093400293673,9.48008636181886,0.00207714189378984,0.201892340972446,0
"10142","ENSG00000213928","IRF9",1.22148007675122,3.57889806807426,9.4962868830609,0.00205888127983874,0.201892340972446,0
"12650","ENSG00000259683","",2.50293024128195,0.475232754379483,9.48268218412415,0.00207420496947974,0.201892340972446,0
"8605","ENSG00000184226","PCDH9",1.23050615303241,2.98409909692368,9.44702123976448,0.00211492299635249,0.204127043326273,0
"9573","ENSG00000198816","ZNF358",-2.11284958672492,1.58665950216121,9.43403379253302,0.00212995276092362,0.204150055599082,0
"13160","ENSG00000266970","",1.87537086791646,1.30914235928593,9.41594057332223,0.00215107195830349,0.204752380472447,0
"5922","ENSG00000157110","RBPMS",1.093792119706,6.06866424004534,9.38472309583507,0.00218801100261233,0.205354950441551,0
"8827","ENSG00000186205","MTARC1",-0.991408076852221,3.22326587585099,9.37300833986176,0.00220203830353206,0.205354950441551,0
"9908","ENSG00000205611","LINC01597",3.61654925044797,-0.0657113291272733,9.38439805131584,0.00218839898722943,0.205354950441551,0
"8887","ENSG00000186854","TRABD2A",1.41282902386691,1.92628540757573,9.2858456277893,0.00230931290456086,0.213913669186235,0
"4904","ENSG00000142405","NLRP12",1.24513607469362,3.66402803781489,9.23899306908554,0.00236915196636192,0.217993569598182,0
"13368","ENSG00000269657",NA,1.55781087030325,3.19026309809938,9.22004687437948,0.00239379418127092,0.218802299933121,0
"13496","ENSG00000271225","BNIP3P4",1.460149922382,4.43825783053543,9.15314149114807,0.00248291428038155,0.225455150643593,0
"7901","ENSG00000175463","TBC1D10C",1.47291769000536,1.61406663807579,9.12800518525651,0.00251726043377219,0.227079924881855,0
"9091","ENSG00000189136","UBE2Q2P1",1.80272857758023,4.0798632958377,9.09168977923306,0.00256773524022688,0.23012910250397,0
"10875","ENSG00000228991",NA,1.68265556441378,6.7428279726838,9.03129823067206,0.00265395933617638,0.236322237147783,0
"13370","ENSG00000269688","",1.89199365929131,2.9386136009953,9.017732890779,0.00267372817631006,0.236556386470714,0
"857","ENSG00000076706","MCAM",1.5297974021051,1.47686022056985,8.99116546515336,0.00271287925108944,0.238491461296411,0
"4050","ENSG00000133302","SLF1",0.787314426843287,6.15315845716543,8.97403642218674,0.00273842959629163,0.239213957519096,0
"7186","ENSG00000168685","IL7R",2.02616749795472,5.65206797127072,8.91802170347505,0.002823702184336,0.239220701360381,0
"7741","ENSG00000173706","HEG1",-1.1193010951337,2.52298995836565,8.93705410084651,0.00279443037587809,0.239220701360381,0
"7996","ENSG00000176697","BDNF",2.11111663183055,0.254011764321751,8.90590434016446,0.00284250072620653,0.239220701360381,0
"9357","ENSG00000197520","FAM177B",2.31894350711767,-0.21079947390837,8.9195962828858,0.0028212687117883,0.239220701360381,0
"12350","ENSG00000254864","",-1.67343572981121,0.0481888972906553,8.91652379777089,0.00282601913802567,0.239220701360381,0
"13089","ENSG00000265631","BNIP3P3",1.84887064638191,0.817174543488911,8.93717073837298,0.00279425194071076,0.239220701360381,0
"5546","ENSG00000151240","DIP2C",2.08063605347072,0.459878711198039,8.88798463382606,0.00287053410206129,0.240115828343333,0
"12675","ENSG00000259924","",1.8482525493755,0.0726426987925418,8.86986205912964,0.0028991704730837,0.241050306442778,0
"10547","ENSG00000224897","POT1-AS1",2.25431520527001,1.41911916037233,8.82270720243181,0.00297504962349702,0.245878053314406,0
"1690","ENSG00000102934","PLLP",-0.866174179677461,4.56568726121714,8.7879899213094,0.00303220173129646,0.246179107619728,0
"2806","ENSG00000116254","CHD5",1.58180769651512,3.33938556036388,8.79576620367774,0.00301930411233706,0.246179107619728,0
"7326","ENSG00000169896","ITGAM",1.93461463744758,0.452066359246476,8.7995468820152,0.0030130536876041,0.246179107619728,0
"3114","ENSG00000120440","TTLL2",-1.45355983792341,0.148575161302569,8.76738667830823,0.00306664522602315,0.247519517015038,0
"1228","ENSG00000091844","RGS17",0.739727397978237,5.19226785958747,8.74646293706126,0.00310203143560743,0.24891998764101,0
"9946","ENSG00000206337","HCP5",1.03815110367751,4.23698254523082,8.72979132648804,0.00313052323253809,0.24975422922249,0
"8878","ENSG00000186723","OR10H1",1.68726511626723,0.801887367407366,8.69612627208223,0.00318887017450414,0.252947046830495,0
"8466","ENSG00000182871","COL18A1",-0.63896741997372,8.15672126560169,8.68220955055881,0.00321331180546613,0.253429311651677,0
"6751","ENSG00000165215","CLDN3",-0.831365581346491,6.57190875910851,8.62996868412984,0.0033067725854918,0.259318609232715,0
"3708","ENSG00000129353","SLC44A2",-0.598267727465725,7.34335250531407,8.60741790895443,0.00334796604679111,0.261065691400061,0
"9113","ENSG00000189366","ALG1L",-0.894116982005578,3.48678307922992,8.56336890871357,0.00342994128927539,0.263000275969883,0
"9901","ENSG00000205572","SERF1B",2.06986454143962,2.12816158951736,8.57993058966537,0.00339888326972009,0.263000275969883,0
"13295","ENSG00000268218","",1.06801651453471,3.40568691454359,8.56528205323335,0.00342633889176188,0.263000275969883,0
"8667","ENSG00000184887","BTBD6",-0.631471705710653,6.60010984749781,8.54109910238225,0.00347215908559726,0.264766517676317,0
"3676","ENSG00000128872","TMOD2",2.04391257261174,2.06816137743986,8.52852315980765,0.0034962328428699,0.265137393941155,0
"968","ENSG00000081479","LRP2",1.57902131448939,3.21069747973802,8.47538495053228,0.00359984197766781,0.26945761725153,0
"3704","ENSG00000129270",NA,-1.52497051326696,3.14090189902887,8.46936712875917,0.0036117706992851,0.26945761725153,0
"7555","ENSG00000171903","CYP4F11",2.10279607378926,0.337463725136092,8.48619100484009,0.00357852232754722,0.26945761725153,0
"8164","ENSG00000178773","CPNE7",1.47944050134869,2.44143237955034,8.38560412592274,0.00378204482343808,0.280643992758561,0
"5080","ENSG00000143995","MEIS1",1.41636852919184,1.64657911718839,8.3551127911966,0.00384603592979923,0.283084659157933,0
"9531","ENSG00000198625","MDM4",1.04893010825498,6.75624975628063,8.35043181008761,0.00385595681217877,0.283084659157933,0
"7327","ENSG00000169900","PYDC1",2.74190608967114,0.697699738878412,8.3154422405454,0.00393094320084564,0.287062846868103,0
"10931","ENSG00000229771","",1.43016491902888,1.16643054897184,8.29497906553616,0.00397548385717084,0.288787516824589,0
"433","ENSG00000053747","LAMA3",0.932934505637243,4.42496655175978,8.24082987539599,0.00409584012655526,0.293894314355428,0
"10668","ENSG00000226381",NA,1.05254157713402,0.976076163275205,8.25343632192135,0.00406749293902124,0.293894314355428,0
"13376","ENSG00000269825","",1.23420869301243,2.19052984705554,8.23471370458053,0.00410966545939702,0.293894314355428,0
"1879","ENSG00000104998","IL27RA",-0.550255932750816,5.63055874230879,8.17730145370792,0.00424178163325084,0.300231128728862,0
"7601","ENSG00000172361","CFAP53",1.41245925244013,2.26334271242313,8.17868648954676,0.00423854406548267,0.300231128728862,0
"245","ENSG00000023171","GRAMD1B",2.09861334663731,0.333460483208836,8.13630459627504,0.00433876185768562,0.302442379594833,0
"5346","ENSG00000147697","GSDMC",0.722743616015838,6.07150666403127,8.14988934544264,0.00430637886929825,0.302442379594833,0
"8839","ENSG00000186322",NA,1.87616739987112,1.41907422335625,8.13840677514381,0.00433373456960719,0.302442379594833,0
"4330","ENSG00000136153","LMO7",0.68795782672262,9.37206735341138,8.11357655823961,0.00439349577171377,0.303088091909581,0
"11850","ENSG00000243550","LINC01214",2.34653634786044,0.6618819822159,8.10960992324202,0.00440312007328453,0.303088091909581,0
"12980","ENSG00000263368","",2.12288803978997,1.27471266988576,8.10517572147661,0.0044139042511104,0.303088091909581,0
"8735","ENSG00000185404","SP140L",0.741861685605966,5.79336611783137,8.08614939054144,0.00446048325995155,0.304770247296293,0
"7669","ENSG00000172969","FRG2C",3.07646633277378,1.54012098768789,8.05572130657154,0.00453601801308909,0.308404535057417,0
"10583","ENSG00000225269","LINC00705",2.85678480600841,0.696676955650169,8.04680168994218,0.00455840602522292,0.308407450784935,0
"1316","ENSG00000099617","EFNA2",1.23363804019274,1.801282379825,8.02842553258491,0.00460488510957513,0.308482931237417,0
"4370","ENSG00000136542","GALNT5",1.27047933177212,4.95364122320908,8.03346881743187,0.00459208120859098,0.308482931237417,0
"13387","ENSG00000269900","RMRP",-2.82257326522433,2.84799886600147,8.01991528135977,0.00462657345066985,0.308482931237417,0
"6745","ENSG00000165181","SHOC1",1.58876174043735,5.07502301511347,8.00788248538459,0.00465741665613045,0.309046464845733,0
"4008","ENSG00000132846","ZBED3",1.03270513908775,3.51084942283185,7.98458926808992,0.00471771971893345,0.311550084022581,0
"4747","ENSG00000140386","SCAPER",1.03501424229525,6.72893835796941,7.92795895566108,0.00486766749389082,0.31992165119372,0
"1757","ENSG00000103534","TMC5",0.651418239929745,7.75979803965078,7.88262122376373,0.00499120849493884,0.324431051674193,0
"2624","ENSG00000114374","USP9Y",-2.36010801409604,0.152498768027514,7.88986405396395,0.00497126010814246,0.324431051674193,0
"5362","ENSG00000148053","NTRK2",2.07967803745008,0.592410157994867,7.87698182670136,0.00500679713132902,0.324431051674193,0
"7116","ENSG00000168070","MAJIN",0.779206897508773,3.82857520859523,7.84854776759774,0.00508615470277382,0.327477769904724,0
"10098","ENSG00000213563","C8orf82",-0.602259011373514,6.16812433018119,7.84318340313856,0.00510126941961423,0.327477769904724,0
"4205","ENSG00000135094","SDS",1.51060715704027,1.3806765759298,7.83113133091342,0.00513539470291885,0.32804614870499,0
"7003","ENSG00000167371","PRRT2",0.905411410568477,5.36350249945867,7.8233120163681,0.00515765934422423,0.32804614870499,0
"4152","ENSG00000134668","SPOCD1",1.14178831986464,4.88491011239859,7.80924974341339,0.00519794800677147,0.329092102703944,0
"556","ENSG00000064787","BCAS1",0.797995423023389,5.6587217702986,7.78295288506199,0.00527415194046528,0.329383914399555,0
"8345","ENSG00000181449","SOX2",0.894084326459177,7.98801683941172,7.79437094395958,0.00524092539094999,0.329383914399555,0
"8693","ENSG00000185070","FLRT2",-1.36454635133476,1.8062307835839,7.78806968038733,0.00525923559606279,0.329383914399555,0
"5524","ENSG00000150938","CRIM1",1.08216986210869,5.53024746604658,7.74197307982692,0.00539518184701024,0.335424774110069,0
"917","ENSG00000079385","CEACAM1",0.960986256112763,2.39359573213816,7.7179877335284,0.00546733018832229,0.338386059458405,0
"7387","ENSG00000170412","GPRC5C",0.801450344974819,4.357585657225,7.68988278125596,0.0055531234149752,0.340640930548834,0
"12607","ENSG00000259244","",1.75756711509438,0.103381038899494,7.69227523282237,0.00554576705400343,0.340640930548834,0
"1279","ENSG00000095585","BLNK",1.04563309252134,1.4049586236902,7.60469899963612,0.00582163816930974,0.346337284537987,0
"2355","ENSG00000110841","PPFIBP1",0.726430461901779,5.0740489099282,7.60914827031916,0.00580729080903783,0.346337284537987,0
"6703","ENSG00000164885","CDK5",-0.615163249896119,5.69940361656521,7.63397985852806,0.00572787726676393,0.346337284537987,0
"7158","ENSG00000168405","CMAHP",1.16721342071304,6.34287056360325,7.61632164476469,0.00578423506584421,0.346337284537987,0
"7533","ENSG00000171791","BCL2",-1.13886145668722,1.17234414341694,7.64321497900828,0.00569862591281359,0.346337284537987,0
"12902","ENSG00000261762","",1.37128944336571,1.13470199114601,7.60665046915115,0.0058153409081972,0.346337284537987,0
"13487","ENSG00000271043","MTRNR2L2",1.19379604405553,1.19945450154976,7.64491529413083,0.00569325695913779,0.346337284537987,0
"12081","ENSG00000249853","HS3ST5",1.74682052687295,1.39926212602703,7.57746126926958,0.00591026220085264,0.350100596120893,0
"2064","ENSG00000106565","TMEM176B",2.6392918696163,0.28602869566257,7.56869233943006,0.00593908579969438,0.350304539347786,0
"2066","ENSG00000106605","BLVRA",-0.666999007476617,5.38319526982709,7.49805048702744,0.00617658185441576,0.361225350655281,0
"10104","ENSG00000213614","HEXA",0.626471968509299,5.97519737389305,7.50550458713516,0.00615107051660152,0.361225350655281,0
"2193","ENSG00000108551","RASD1",-0.850454669513586,6.26623393889142,7.4872837534765,0.00621362130294868,0.361858233009695,0
"3321","ENSG00000123901","GPR83",2.06399234542517,-0.285287534136572,7.44836451419015,0.00634941168726316,0.367374705175595,0
"13693","ENSG00000272841","",-1.34618518937895,1.80259778734084,7.44491793052578,0.00636158198355072,0.367374705175595,0
"8056","ENSG00000177508","IRX3",-1.7163323455384,2.26459162642282,7.42158846442572,0.00644458965629295,0.369798403651898,0
"8778","ENSG00000185745","IFIT1",1.08629912531214,3.35292975108767,7.41772237898529,0.00645845185216583,0.369798403651898,0
"11166","ENSG00000232745",NA,1.91722121294105,2.39447581002942,7.4106384778998,0.00648393085667,0.369798403651898,0
"13337","ENSG00000269028","MTRNR2L12",1.12531921902777,1.70477185325408,7.39823951442022,0.00652877407663279,0.37082362059953,0
"7223","ENSG00000168939","SPRY3",1.20644493227416,2.44450763430185,7.3444651791423,0.00672695418431327,0.380514023163491,0
"6654","ENSG00000164509","IL31RA",-1.6330673356848,1.2146857490354,7.32235190470042,0.00681022324945575,0.38365184199587,0
"62","ENSG00000005844","ITGAL",2.39983993368597,0.679175344631314,7.26876404292099,0.00701640690598077,0.392066591564156,0
"2951","ENSG00000117899","MESD",0.644447680362233,6.90379568966436,7.27063029797399,0.00700912025043185,0.392066591564156,0
"401","ENSG00000049759","NEDD4L",-0.509396896755615,7.82818005276457,7.25711300277094,0.00706207283921176,0.392619315969765,0
"4684","ENSG00000139629","GALNT6",0.846488995289022,8.1370288411168,7.24455389517918,0.00711163809538047,0.392619315969765,0
"10235","ENSG00000214922","HLA-F-AS1",0.75181542772846,3.94246026009724,7.2486522097483,0.0070954249095067,0.392619315969765,0
"8","ENSG00000001626","CFTR",2.11417913356652,1.9373153530358,7.18062331760625,0.00736951003089753,0.404724448976476,0
"2352","ENSG00000110723","EXPH5",0.629629253614151,6.50945189136345,7.17575133969967,0.00738954942342212,0.404724448976476,0
"180","ENSG00000012171","SEMA3B",0.897541055199972,6.66518905714013,7.14837157294945,0.00750320832121546,0.407265025555075,0
"2035","ENSG00000106278","PTPRZ1",1.75378181105971,0.605070566645551,7.14329950347561,0.00752445888396929,0.407265025555075,0
"2917","ENSG00000117472","TSPAN1",0.643249876207143,6.13482688690958,7.15710966417913,0.00746674191428808,0.407265025555075,0
"5720","ENSG00000153802","TMPRSS11D",2.42842348299977,0.585871381191053,7.10884808990122,0.00767043838807062,0.413544494656839,0
"283","ENSG00000029993","HMGB3",-0.634116390924804,9.37934296335772,7.08034173138704,0.00779341463312679,0.417350751785039,0
"4712","ENSG00000139973","SYT16",2.07150627228543,1.40390161201478,7.07848047872966,0.00780151383571512,0.417350751785039,0
"12909","ENSG00000261801","LOXL1-AS1",0.7864808962213,2.62283872888629,7.0607751649117,0.00787898982804346,0.41986802164732,0
"114","ENSG00000008197","TFAP2D",2.24204320286191,2.82968333800411,7.04526178603388,0.00794752080375273,0.421891085128443,0
"12752","ENSG00000260549","MT1L",-2.19219530721928,-0.0887077409323514,7.03324958064807,0.00800100375606089,0.423102888280277,0
"7238","ENSG00000169084","DHRSX",-0.767498129538326,3.65010839781494,7.01744698231452,0.00807192415364268,0.425224034994566,0
"3362","ENSG00000124380","SNRNP27",0.75919360692313,5.563149168439,6.97580785753215,0.00826189174251856,0.431968434726875,0
"9017","ENSG00000188384",NA,1.26448136015876,2.52513542632833,6.97566604119086,0.00826254649818107,0.431968434726875,0
"8015","ENSG00000176920","FUT2",0.655135147021847,5.18874449338949,6.96189136702479,0.00832639682917981,0.433663883155999,0
"4168","ENSG00000134827","TCN1",1.0761264145567,5.04169263240468,6.94840355421745,0.00838940668035328,0.433797346252948,0
"12898","ENSG00000261690",NA,1.43682903419303,6.57300612113334,6.94788915148637,0.0083918194065742,0.433797346252948,0
"4567","ENSG00000138193","PLCE1",1.11647150713165,2.14722836089172,6.93944808616276,0.008431512485384,0.434222892997276,0
"929","ENSG00000079819","EPB41L2",1.54219604849182,2.35055515049354,6.91499955845419,0.00854756626261761,0.438563232552596,0
"7594","ENSG00000172296","SPTLC3",0.763950432755134,4.43702911779172,6.90754637941985,0.00858326962183558,0.438764027113239,0
"8642","ENSG00000184584","STING1",0.73377998527765,7.3017101176156,6.89768396889983,0.00863074878608244,0.439563080241734,0
"1326","ENSG00000099812","MISP",-0.721355122570522,4.70440204611596,6.88653592978705,0.0086847409274292,0.440561363887473,0
"9679","ENSG00000203280","KIAA1671-AS1",1.96851034065825,0.421503802659693,6.88048525579939,0.00871419014210115,0.440561363887473,0
"17","ENSG00000002726","AOC1",0.989017231232332,2.67224294180203,6.87266571802102,0.00875240005265602,0.440878195353133,0
"956","ENSG00000081026","MAGI3",0.538521610108896,6.23912029373187,6.85185740829512,0.00885491677792479,0.444420223159702,0
"12609","ENSG00000259264",NA,1.34041649629755,2.43994667949962,6.83661036590609,0.0089308144007683,0.446605436084797,0
"6373","ENSG00000162946","DISC1",0.854362469774363,2.88751177936994,6.79517575604471,0.0091404524502773,0.455438717396128,0
"4643","ENSG00000139178","C1RL",0.52815912993892,6.37261176881191,6.77582652782871,0.00924006916172228,0.457982297432148,0
"10453","ENSG00000223783","LINC01983",1.68976237647927,3.756025712616,6.76600705521111,0.00929104791196938,0.457982297432148,0
"12751","ENSG00000260534","",1.55370957466961,3.46404508978231,6.76701697258745,0.00928579156441541,0.457982297432148,0
"9278","ENSG00000197024","ZNF398",-0.563491724067603,5.57459292820845,6.75851710919188,0.0093301262914603,0.458271897063114,0
"3649","ENSG00000128578","STRIP2",1.08345623043777,3.87886845383223,6.74714022603892,0.00938980689160035,0.459567782687475,0
"7037","ENSG00000167580","AQP2",1.68497667685758,2.70625099169056,6.72379396523203,0.00951350378819629,0.463976605246238,0
"2864","ENSG00000116885","OSCP1",-0.671676731816427,3.53339423105001,6.70334784353712,0.00962320549858518,0.467674233420679,0
"6501","ENSG00000163734","CXCL3",-0.76667843638365,2.77819730207406,6.68869123283083,0.00970264095979872,0.469880177288217,0
"12089","ENSG00000249942","",2.03836195691302,1.60427555984449,6.65783268587596,0.00987209109438294,0.47641468980655,0
"12523","ENSG00000258077","",1.04637204909587,2.53419534202271,6.65026829712037,0.00991408947151107,0.476774435142145,0
"850","ENSG00000076356","PLXNA2",-0.764648474239405,3.63355058078887,6.59941110233446,0.0102012502688983,0.479989790637373,0
"1573","ENSG00000101440","ASIP",2.01730346500997,0.507603710288019,6.59271107582224,0.0102397119324468,0.479989790637373,0
"2233","ENSG00000108984","MAP2K6",1.96391891154481,1.23856136027424,6.61395797653154,0.0101182525881084,0.479989790637373,0
"3001","ENSG00000118960","HS1BP3",-0.599934777929481,5.79677991040682,6.59724056415186,0.0102136940509692,0.479989790637373,0
"5754","ENSG00000154269","ENPP3",1.36468024786192,1.63889682484096,6.62781691124995,0.0100398237895427,0.479989790637373,0
"8995","ENSG00000188227","ZNF793",0.842793749854664,5.63510894693452,6.58933225605735,0.0102591644861632,0.479989790637373,0
"9766","ENSG00000204282","TNRC6C-AS1",0.680371089036419,5.02215337324601,6.62152945724105,0.0100753274718704,0.479989790637373,0
"12316","ENSG00000254429","",-0.561372471958108,5.24245714726342,6.61131722135902,0.0101332679179612,0.479989790637373,0
"8447","ENSG00000182621","PLCB1",1.08027757439866,3.53555429002977,6.56755713447099,0.0103854405020427,0.484256249355384,0
"2386","ENSG00000111252","SH2B3",0.680710376603392,4.64859484657176,6.54658997768307,0.010508537336153,0.485795207961685,0
"5552","ENSG00000151320","AKAP6",1.3099616755331,5.19621572145826,6.54396767539345,0.0105240376163269,0.485795207961685,0
"8660","ENSG00000184779",NA,-1.76970938866951,5.11495186216608,6.54818631827745,0.0104991129228488,0.485795207961685,0
"293","ENSG00000032742","IFT88",0.772931104168605,3.45464591820761,6.53264729958103,0.0105912212681267,0.487266786475617,0
"1566","ENSG00000101400","SNTA1",-0.593817273037928,6.11510644220742,6.51276167586005,0.0107103044998377,0.488938059070979,0
"1949","ENSG00000105559","PLEKHA4",2.56358004000067,-0.263859448139363,6.47976362086531,0.0109109492967586,0.488938059070979,0
"7927","ENSG00000175782","SLC35E3",0.801520577598043,4.66914637414479,6.49971608684556,0.0107891719854163,0.488938059070979,0
"9544","ENSG00000198691","ABCA4",1.71994077773586,7.23737217190634,6.48108634047101,0.0109028327794507,0.488938059070979,0
"9723","ENSG00000203836",NA,1.07552252921843,3.52350071456854,6.48980008928622,0.0108495177509834,0.488938059070979,0
"10560","ENSG00000225077","LINC00337",1.18439284669946,1.27060683516339,6.49636060186961,0.0108095538166741,0.488938059070979,0
"11167","ENSG00000232756","",1.23005348388919,2.76880251078586,6.49922268795489,0.0107921665069444,0.488938059070979,0
"13113","ENSG00000265945",NA,2.55485345331362,1.1548801468731,6.49449848116187,0.010820881715861,0.488938059070979,0
"12417","ENSG00000256087","ZNF432",1.02401456217657,4.76996389503131,6.46755560643134,0.0109861537878173,0.490714869189173,0
"1230","ENSG00000091986","CCDC80",-1.27488061184097,1.70618480991136,6.43244023839872,0.0112054524388763,0.498895659875387,0
"2388","ENSG00000111275","ALDH2",-0.692989785000974,6.44870605829068,6.37909424894417,0.0115472346184994,0.506624594686002,0
"4318","ENSG00000136098","NEK3",-1.10850612151985,1.84710234703527,6.36462904194417,0.0116417430787656,0.506624594686002,0
"5307","ENSG00000147206","NXF3",2.03945617883656,0.120624510146333,6.36914933991067,0.0116121247062871,0.506624594686002,0
"8640","ENSG00000184574","LPAR5",1.37163505788368,0.721945592298401,6.38317106736546,0.0115207412426116,0.506624594686002,0
"8717","ENSG00000185261","KIAA0825",0.860708635017577,4.59622879589376,6.3879163212244,0.0114899825747562,0.506624594686002,0
"11177","ENSG00000232878","DPYD-AS1",1.48549174786893,1.66013177205198,6.3793704565028,0.0115454376986326,0.506624594686002,0
"12507","ENSG00000257732","",1.61219984265429,4.96614193977201,6.35991688556851,0.0116727011382516,0.506624594686002,0
"13329","ENSG00000268869","ESPNP",1.67674989001626,0.78334011738448,6.36010509008271,0.0116714630479242,0.506624594686002,0
"7828","ENSG00000174776","WDR49",1.89110270339995,0.23007298965374,6.353415401512,0.0117155535843449,0.50689050335777,0
"1704","ENSG00000103044","HAS3",1.27799745153339,3.1658171334932,6.33487114595803,0.011838671692153,0.510616708422173,0
"1930","ENSG00000105419","MEIS3",1.39516527409168,0.154970026568085,6.2866986544211,0.012164742990419,0.518920541244492,0
"3068","ENSG00000119771","KLHL29",-0.609620257510342,3.98260426395508,6.28424642188661,0.0121815863906112,0.518920541244492,0
"4471","ENSG00000137462","TLR2",0.598446675289324,5.77574288577384,6.29802619817374,0.0120872485371509,0.518920541244492,0
"7459","ENSG00000171124","FUT3",0.489048375705094,6.75064147893875,6.29503658921094,0.0121076517895844,0.518920541244492,0
"5163","ENSG00000145113","MUC4",0.692496267600747,9.6230460780489,6.26444483966206,0.0123184762797843,0.523137260349486,0
"8784","ENSG00000185792","NLRP9",1.79116306450396,0.506852154801034,6.25493949032549,0.0123847478633122,0.524338312912375,0
"9497","ENSG00000198444",NA,-2.2709842553828,3.03738461893655,6.24444438508288,0.0124583456736475,0.525841244610651,0
"502","ENSG00000060656","PTPRU",-0.649549765568415,6.61765146523874,6.1797812447742,0.0129218251510778,0.529219675772035,0
"1302","ENSG00000099256","PRTFDC1",1.11529602248158,3.26372254113853,6.20174380783189,0.012762451298658,0.529219675772035,0
"1512","ENSG00000100985","MMP9",1.3434863689508,1.49810865007012,6.21297107865177,0.0126817610333845,0.529219675772035,0
"2234","ENSG00000109046","WSB1",0.678949967426443,9.35374303154794,6.22642971663635,0.0125857244258694,0.529219675772035,0
"4055","ENSG00000133328","PLAAT2",0.917072386896609,4.11984820504591,6.18776588168075,0.0128636483972125,0.529219675772035,0
